NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Krishna Leela,500,North Indian,Mumbai,Chembur,https://www.zomato.com/mumbai/krishna-leela-chembur/info,164,Casual Dining,8am to 12midnight(Mon-Sun),Good,3.8,202,
China Land,800,Chinese,Mumbai,Tardeo,https://www.zomato.com/mumbai/china-land-tardeo/info,164,Casual Dining,12noon to 330pm,,,,
O' Tenga,800,Assamese,Mumbai,Andheri Lokhandwala-- Andheri West,https://www.zomato.com/mumbai/o-tenga-andheri-lokhandwala/info,164,none,Closed(Mon),,,,
Gourmet Hong Kong,500,Chinese,Mumbai,Vile Parle East,https://www.zomato.com/mumbai/gourmet-hong-kong-vile-parle-east/info,164,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4,21,
Pappa Roti,500,Desserts,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Grasshopper,1100,Chinese,,,,,,,,,,
Fisherman's Cove - Taste on Palate,800,Mangalorean,,,,,,,,,,
Alfa Shawarma Center,300,Chinese,,,,,,,,,,
Shiv Sagar,450,Chinese,,,,,,,,,,
New Martin Hotel,600,Goan,Mumbai,Colaba,https://www.zomato.com/mumbai/new-martin-hotel-colaba/info,165,Casual Dining,1130am to 3pm,,,,
Lalit Refreshment - Taste of Kerala,600,Seafood,,,,,,,,,,
Bermuda Triangle,800,Pizza,,,,,,,,,,
Falafel's,600,Middle Eastern,,,,,,,,,,
Sankalp,700,South Indian,Mumbai,Kandivali West,https://www.zomato.com/mumbai/sankalp-kandivali-west/info,165,Casual Dining,9am to 11pm(Mon-Sun),Good,3.6,488,
Jazz & Blues,500,Cafe,,,,,,,,,,
The Bombay Havelli,900,North Indian,,,,,,,,,,
The Laughter Chapter Cafe,500,Cafe,,,,,,,,,,
Patiala Blu,850,Lucknowi,,,,,,,,,,
Rasoi - Veg Treat,600,North Indian,,,,,,,,,,
Cafe Sacro,550,Cafe,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Desi Tadka,550,Street Food,,,,,,,,,,
Shivsu Chinese Restaurant,400,Chinese,Mumbai,Chembur,https://www.zomato.com/mumbai/shivsu-chinese-restaurant-chembur/info,166,Quick Bites,12noon to 330pm,,,,
Under My Coffee,500,Cafe,,,,,,,,,,
Wok Hei,800,Chinese,,,,,,,,,,
HMT,500,Mughlai,,,,,,,,,,
Captain Family Restaurant & Bar,600,North Indian,,,,,,,,,,
Spicy Kitchen,300,Mughlai,,,,,,,,,,
Vaibhav Garden,800,North Indian,,,,,,,,,,
Chef's Corner,450,Chinese,,,,,,,,,,
Al Baik,400,Chinese,,,,,,,,,,
Shahi Tawa,400,Mughlai,,,,,,,,,,
Mata Pita Da Dhaba,800,Chinese,,,,,,,,,,
#ThatsCheesy,600,Healthy Food,,,,,,,,,,
Kool Point Kulfi & Ice Cream,300,Desserts,,,,,,,,,,
Green Spice Family Restaurant,700,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
KB 99 Kitchen,300,Chinese,,,,,,,,,,
Vikas Restaurant & Bar,400,North Indian,,,,,,,,,,
Hotel Sai Prasad,500,North Indian,,,,,,,,,,
Sairaj,300,Chinese,,,,,,,,,,
Kareem's Biryani,500,Biryani,,,,,,,,,,
Famous Paratha Fast Food,300,Street Food,Mumbai,Powai,https://www.zomato.com/mumbai/famous-paratha-fast-food-powai/info,167,none,8am to 230am(Mon-Sun),Average,3.4,167,
Biwi No.1,550,North Indian,,,,,,,,,,
Wow Pav's!,250,Street Food,,,,,,,,,,
Carbon Cloud Cafe,600,Cafe,,,,,,,,,,
Food 51,500,North Indian,,,,,,,,,,
Mentor Pizza,500,Pizza,,,,,,,,,,
Khan Sahab Kitchen,500,Chinese,,,,,,,,,,
Zaiqaa,500,North Indian,,,,,,,,,,
Sheesha Sky Lounge,1500,North Indian,,,,,,,,,,
Rajesh Garden,500,Malwani,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Paramount Restaurant,800,North Indian,,,,,,,,,,
Sayba Nx,400,Fast Food,Mumbai,Airoli,https://www.zomato.com/mumbai/sayba-nx-airoli-navi-mumbai/info,168,Quick Bites,1130am to 1230AM(Mon-Sun),Average,3,6,
Mezbaan,1200,Lebanese,,,,,,,,,,
Banjara,650,North Indian,,,,,,,,,,
Laxmi Bar & Restaurant,500,North Indian,,,,,,,,,,
The Spot,300,Burger,,,,,,,,,,
Bhaijaan Shawarma King,350,Street Food,,,,,,,,,,
The Late Night Bawarchi,500,North Indian,,,,,,,,,,
Hotel Green Darbar,400,North Indian,,,,,,,,,,
Bombay Bhukkads,500,North Indian,,,,,,,,,,
Spicy Tadka,500,North Indian,,,,,,,,,,
Grill Inn,400,Pizza,,,,,,,,,,
Bombay Vibes,1500,North Indian,,,,,,,,,,
Schumania,600,Chinese,,,,,,,,,,
Chinese Palace,900,Chinese,Mumbai,Tardeo,https://www.zomato.com/mumbai/chinese-palace-tardeo/info,168,Casual Dining,12noon to 3pm,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Suruchi,700,North Indian,,,,,,,,,,
Gokul Ice Creams,250,Ice Cream,,,,,,,,,,
Mumbai Rejoice,800,North Indian,,,,,,,,,,
Sapphire,1000,Continental,,,,,,,,,,
Purepur Kolhapur,650,Maharashtrian,,,,,,,,,,
Zesto,500,Healthy Food,,,,,,,,,,
Matsya - The Saraswat Seafood,1100,Seafood,,,,,,,,,,
Khaas-Parathas,500,North Indian,,,,,,,,,,
Cafe S.W.O.T,500,Cafe,,,,,,,,,,
The Mimu,300,Fast Food,Mumbai,Goregaon West,https://www.zomato.com/mumbai/the-mimu-goregaon-west/info,169,Quick Bites,10am to 10pm(Mon-Sun),Good,3.5,21,
Nanak Kripa,500,Chinese,,,,,,,,,,
Off The Grill,500,Fast Food,,,,,,,,,,
Jai Mata Di Butter Papdi Corner,250,Street Food,Mumbai,Ulhasnagar,https://www.zomato.com/mumbai/jai-mata-di-butter-papdi-corner-ulhasnagar-thane/info,169,Quick Bites,130pm to 11pm(Mon-Sun),Good,3.6,29,
Healthy Bowls,500,Healthy Food,,,,,,,,,,
Biryani King,250,Biryani,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Shiv Sagar,450,Chinese,,,,,,,,,,
Asian Town,1800,Asian,,,,,,,,,,
The Irish House,1900,European,,,,,,,,,,
Joey's Pizza,800,Pizza,Mumbai,Malad West,https://www.zomato.com/mumbai/joeys-pizza-malad-west/info,17,Quick Bites,11am to 12midnight(Mon-Sun),Excellent,4.6,7350,
Beyond- Wine & Dine,1300,Asian,,,,,,,,,,
Birista - Biryanis & Kebabs,600,Biryani,,,,,,,,,,
Veg Sutra,400,North Indian,,,,,,,,,,
Noor Mohammadi Hotel,400,Mughlai,,,,,,,,,,
Krishna Restaurant,500,North Indian,,,,,,,,,,
Bottlenekk - Garden Bar & Eatery,1600,Bar Food,,,,,,,,,,
Cafe Amigos,650,Cafe,Mumbai,Vasant Vihar-- Thane West,https://www.zomato.com/mumbai/cafe-amigos-vasant-vihar-thane-west/info,17,Café,8am to 1am(Mon-Sun),Very Good,4.4,1044,
Mitran Da Dhaba,550,North Indian,,,,,,,,,,
Food Inn,550,Chinese,,,,,,,,,,
Ayub's,400,Fast Food,,,,,,,,,,
Kettle & Keg - Dining & Bar,1700,Cafe,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Roma's Kitchen,250,North Indian,Mumbai,Kharghar,https://www.zomato.com/mumbai/romas-kitchen-3-kharghar-navi-mumbai/info,170,Casual Dining,3pm to 12midnight(Mon-Sun),Very Good,4,160,
Edible Craft,600,Cafe,,,,,,,,,,
The Ghee Dum Biryani,500,Biryani,Mumbai,Near Andheri East Station,https://www.zomato.com/mumbai/the-ghee-dum-biryani-near-andheri-east-station/info,170,none,11am to 4pm(Mon-Sun),None,NEW,NEW,
Pravin Chinese,500,Chinese,Mumbai,Naupada-- Thane West,https://www.zomato.com/mumbai/pravin-chinese-naupada-thane-west/info,170,Casual Dining,1pm to 1130pm(Mon-Sun),Good,3.7,299,
Not Just Desserts By Sabina,500,Bakery,,,,,,,,,,
Piku Chiku,500,Fast Food,,,,,,,,,,
Eat & Meet,750,North Indian,,,,,,,,,,
Laxmi Pure Veg,450,Chinese,,,,,,,,,,
Suruchi Misal House,150,Fast Food,,,,,,,,,,
Shanghai Xpress,750,Chinese,,,,,,,,,,
Chakra,1100,North Indian,,,,,,,,,,
Ranjan Restaurant & Bar,600,North Indian,,,,,,,,,,
Cafe Safar,400,North Indian,,,,,,,,,,
Marky Momos,400,Momos,,,,,,,,,,
Fusion Tadka,500,Fast Food,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Salaam Namaste,700,North Indian,,,,,,,,,,
Nityanand Fast Food,550,Chinese,,,,,,,,,,
Pallavi Veg Restaurant,500,Chinese,,,,,,,,,,
Bawarchi Pure Veg,600,South Indian,,,,,,,,,,
Ruchi Veg. Restaurant,500,Chinese,,,,,,,,,,
Campus Veg Treat,900,South Indian,,,,,,,,,,
Not Just Parathas,800,North Indian,,,,,,,,,,
Mast Punjabi,700,Desserts,,,,,,,,,,
Sin City,400,Bakery,,,,,,,,,,
Paratha World,700,North Indian,,,,,,,,,,
St Anthony's Chinese,700,Chinese,,,,,,,,,,
Minks - The Nagpur Saoji Treat,500,Maharashtrian,Mumbai,Marol,https://www.zomato.com/mumbai/minks-the-nagpur-saoji-treat-marol/info,171,Casual Dining,11am to 3pm,,,,
Cheezzila,600,Fast Food,,,,,,,,,,
Amantran Fine Dine,900,North Indian,,,,,,,,,,
Gupta Sandwich & Snacks Corner,200,Fast Food,Mumbai,Nerul,https://www.zomato.com/mumbai/gupta-sandwich-snacks-corner-nerul-navi-mumbai/info,171,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.7,230,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
HAS Juices & More,400,Juices,,,,,,,,,,
Fruitiffin,250,Healthy Food,Mumbai,Ghansoli,https://www.zomato.com/mumbai/fruitiffin-ghansoli-navi-mumbai/info,172,Quick Bites,8am to 7pm(Mon-Sat),,,,
Hunger Barn,300,Pizza,,,,,,,,,,
Klassic Biryani Centre,400,North Indian,,,,,,,,,,
Pizza Da Dhaba,400,Pizza,,,,,,,,,,
Exotic Flavours,900,Continental,,,,,,,,,,
Hotel Pakwaan,500,Chinese,,,,,,,,,,
New Gomantak Villa,1200,Malwani,,,,,,,,,,
Cafe Royal Villa,550,Cafe,,,,,,,,,,
3SqrMeals,500,Healthy Food,,,,,,,,,,
Hungry.Com,450,North Indian,,,,,,,,,,
Banarasi Kitchen Nx,300,North Indian,,,,,,,,,,
27 Yard,900,North Indian,,,,,,,,,,
Karachi Sweets,350,Mithai,,,,,,,,,,
The Royal Kitchen,400,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Food Talk,300,Fast Food,,,,,,,,,,
Pothead,400,Fast Food,Mumbai,Ghatkopar East,https://www.zomato.com/mumbai/pothead-ghatkopar-east/info,173,Quick Bites,11am to 9pm(Mon-Sun),Good,3.7,24,
B Bhagat Tarachand,900,Chinese,,,,,,,,,,
Crooky Cook,500,Pizza,,,,,,,,,,
Stone Oven,850,Italian,,,,,,,,,,
Olympia Coffee House,600,Mughlai,,,,,,,,,,
Aakhiri Pasta And Health Juice Centre,450,Italian,,,,,,,,,,
Kuba,700,Seafood,,,,,,,,,,
Classic,500,North Indian,,,,,,,,,,
Harajuku,400,Cafe,,,,,,,,,,
Food Adventure,800,Chinese,,,,,,,,,,
Classic Comfort,500,North Indian,,,,,,,,,,
Rajubhai Dhoklawala,150,Street Food,,,,,,,,,,
Shagun,600,North Indian,,,,,,,,,,
Shreeji Thali,600,North Indian,Mumbai,Veera Desai Area,https://www.zomato.com/mumbai/shreeji-thali-veera-desai-area/info,173,Casual Dining,1130am to 1030pm(Mon-Fri),,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hotel Ambika Pure Veg,550,North Indian,,,,,,,,,,
Surbhi Sweets,200,Street Food,,,,,,,,,,
Hotel Shree Ram,500,North Indian,,,,,,,,,,
Kikis Cafe & Deli,950,Cafe,,,,,,,,,,
Miro - Svenska Design Hotel,2000,Continental,,,,,,,,,,
Haaochi - Hotel Sun N Sand,3000,Chinese,,,,,,,,,,
Sujata Veg Treat,700,North Indian,,,,,,,,,,
Cafe Churchill,1200,Continental,,,,,,,,,,
Jain Sweet & Bhelpuri House,200,Fast Food,,,,,,,,,,
Modern Lunch Home,600,Chinese,,,,,,,,,,
Sadanand,700,North Indian,,,,,,,,,,
Sai Prakash,700,Chinese,,,,,,,,,,
Alka Vihar,500,Chinese,,,,,,,,,,
Ab's Lunch Home,650,South Indian,,,,,,,,,,
Chin Chin Chinese,800,Chinese,Mumbai,Chembur,https://www.zomato.com/mumbai/chin-chin-chinese-chembur/info,174,Casual Dining,11am to 330pm,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Forks & Spoons,600,Chinese,,,,,,,,,,
TFC - Resto Bar,1000,Continental,,,,,,,,,,
Lucky Dragon,600,Chinese,Mumbai,Goregaon West,https://www.zomato.com/mumbai/lucky-dragon-goregaon-west/info,175,Casual Dining,Closed(Mon),,,,
ZAS Kitchen,450,Biryani,,,,,,,,,,
The Cloud Kitchen,200,North Indian,,,,,,,,,,
Rollerz Joint,200,Rolls,,,,,,,,,,
Nanumal Bhojraj,500,North Indian,,,,,,,,,,
Brunch 'N' Munch,800,European,,,,,,,,,,
Pic A Bite,400,Cafe,,,,,,,,,,
Munchiess,300,Fast Food,,,,,,,,,,
Wok Shok,1000,Chinese,,,,,,,,,,
Taste of Malabar,600,Seafood,,,,,,,,,,
Eatup,450,North Indian,,,,,,,,,,
Tiny Texas,500,Fast Food,,,,,,,,,,
Voice Of India Restaurant,600,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Tantra,1000,North Indian,,,,,,,,,,
Hotel Vaibhav,400,North Indian,,,,,,,,,,
Dimsum & More,800,Chinese,,,,,,,,,,
F2 Kitchen,500,Fast Food,,,,,,,,,,
The ShaaJaa's Kitchen,300,Chinese,,,,,,,,,,
Harsh's Bistro,800,Chinese,,,,,,,,,,
Munch Punch,350,North Indian,,,,,,,,,,
10 Bhaturewala,300,North Indian,Mumbai,4 Bungalows,https://www.zomato.com/mumbai/10-bhaturewala-4-bungalows/info,176,none,10am to 330pm,,,,
Urban Dhaba,700,North Indian,,,,,,,,,,
Fresh Cakes & Breads,200,Bakery,,,,,,,,,,
Above & Beyond,500,Fast Food,,,,,,,,,,
Take Away,550,North Indian,,,,,,,,,,
Pizza Corner,300,Pizza,,,,,,,,,,
Leo's Boulangerie,400,Bakery,,,,,,,,,,
New Food Inn,450,Mughlai,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Arabian Cafe &  Eatery,450,Fast Food,Mumbai,Mira Road,https://www.zomato.com/mumbai/arabian-cafe-eatery-mira-road/info,177,Quick Bites,12noon to 12midnight(Mon-Sun),None,NEW,NEW,
Piccadilly,650,Lebanese,,,,,,,,,,
Navjeevan,700,Chinese,,,,,,,,,,
Garib Nawaz Hotel,200,North Indian,,,,,,,,,,
Laxmi Sagar Family Restaurant & Bar,550,North Indian,,,,,,,,,,
Veggies Treat,200,Italian,,,,,,,,,,
Sai Sagar Family Restaurant & Bar,700,North Indian,,,,,,,,,,
Hotel Shilpa,550,South Indian,,,,,,,,,,
Rutuja,450,Chinese,,,,,,,,,,
The Paleo Bakes,600,Bakery,,,,,,,,,,
Relish Cherish,800,Chinese,,,,,,,,,,
Chinaman,500,Chinese,Mumbai,Matunga East,https://www.zomato.com/mumbai/chinaman-matunga-east/info,177,Quick Bites,1230pm to 4pm,,,,
Anand Bhavan,200,South Indian,Mumbai,Matunga East,https://www.zomato.com/mumbai/anand-bhavan-matunga-east/info,177,Quick Bites,7am to 9pm(Mon,,,,
Just Kerala,850,Kerala,,,,,,,,,,
City Bakery,200,Bakery,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Gokul Refreshment,550,North Indian,,,,,,,,,,
Modern Lunch Home,700,North Indian,,,,,,,,,,
Mind  Your Dimsums,600,Fast Food,,,,,,,,,,
Bonne Sante,500,Continental,,,,,,,,,,
The Bong Street,200,Bengali,,,,,,,,,,
Ikka - Pallavi Avida,850,North Indian,,,,,,,,,,
Food Zamia,500,North Indian,,,,,,,,,,
Navratree Prasad,800,Chinese,,,,,,,,,,
Happy Grillmore,500,Lebanese,Mumbai,Vile Parle East,https://www.zomato.com/mumbai/happy-grillmore-vile-parle-east/info,178,none,1230pm to 1040pm(Mon-Sun),Very Good,4.1,523,
Dharma's Sandwich,150,Fast Food,Mumbai,Borivali East,https://www.zomato.com/mumbai/dharmas-sandwich-borivali-east/info,178,none,3pm to 1030pm(Mon-Sun),Very Good,4,396,
Mumma's Rolls,350,Fast Food,Mumbai,Mira Road,https://www.zomato.com/mumbai/mummas-rolls-mira-road/info,178,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,56,
Momos Corner,300,Momos,Mumbai,Khopat-- Thane West,https://www.zomato.com/mumbai/momos-corner-khopat-thane-west-thane/info,178,Quick Bites,11am to 3am(Mon,,,,
Veg Sutra,500,North Indian,,,,,,,,,,
Makani,650,North Indian,,,,,,,,,,
Aroma,500,Bakery,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Tandoor Tadka,400,North Indian,,,,,,,,,,
Koliwada Chicken & Fish Fry Corner,400,North Indian,,,,,,,,,,
The Good Food Co.,450,Fast Food,,,,,,,,,,
Arabian Luqma,800,North Indian,,,,,,,,,,
Panchavati Bar & Restaurant,800,North Indian,,,,,,,,,,
Sai Leela,700,North Indian,,,,,,,,,,
Crescent Family Restaurant,400,Chinese,,,,,,,,,,
Nirvana,800,North Indian,,,,,,,,,,
Natural Scoop Ice Cream,250,Ice Cream,Mumbai,Mumbra,https://www.zomato.com/mumbai/natural-scoop-ice-cream-mumbra-thane/info,179,Dessert Parlor,11am to 1230AM(Mon-Sun),Average,3.2,12,
Durga Lunch Home,200,North Indian,,,,,,,,,,
Prakash Restaurant & Bar,650,North Indian,,,,,,,,,,
Silver Spoon,600,Chinese,,,,,,,,,,
Sukhi Ka Dhaba,400,North Indian,,,,,,,,,,
Cafe Pakeezah,400,North Indian,,,,,,,,,,
Ranjeet Chinese Pure Veg,500,Chinese,Mumbai,Wagle Estate-- Thane West,https://www.zomato.com/mumbai/ranjeet-chinese-pure-veg-wagle-estate-thane-west/info,179,Casual Dining,4pm to 1230AM(Mon-Sun),Good,3.5,163,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Shakey Wakey,400,Beverages,,,,,,,,,,
Hotel Sai Palace Garden,1500,North Indian,,,,,,,,,,
Almond Flowerr,1500,North Indian,,,,,,,,,,
Cafe Heaven,900,Chinese,,,,,,,,,,
Smokin' Joe's,700,Pizza,,,,,,,,,,
Paratha Mantra,900,North Indian,Mumbai,Fort,https://www.zomato.com/mumbai/paratha-mantra-fort/info,18,Casual Dining,1130am to 130am(Mon-Sun),Very Good,4.4,956,
Fishland,800,North Indian,,,,,,,,,,
Churolls & Co,300,Fast Food,,,,,,,,,,
Qilaa de Vashi,1000,Chinese,,,,,,,,,,
Samvene - The Bagel Cafe,750,Cafe,,,,,,,,,,
Timbuctoo,1700,North Indian,,,,,,,,,,
Breathe,1000,North Indian,,,,,,,,,,
Farhang Restaurant,800,Mughlai,,,,,,,,,,
Tankstelle Bistro,700,Chinese,,,,,,,,,,
Abhinandan,1000,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hotel Pooja,750,South Indian,,,,,,,,,,
The Indian Accent,900,North Indian,,,,,,,,,,
Cafe Bambai,400,Fast Food,,,,,,,,,,
Star Kitchen,500,Chinese,,,,,,,,,,
Chino Romano,800,Chinese,,,,,,,,,,
Night Kitchen,400,Fast Food,,,,,,,,,,
Shakes 'N' Snacks,300,Beverages,Mumbai,Santacruz East,https://www.zomato.com/mumbai/shakes-n-snacks-santacruz-east/info,180,Beverage Shop,11am to 130am(Mon-Sun),Average,3,8,
Le hadippa,800,North Indian,,,,,,,,,,
Ram Punjab Restaurant,500,North Indian,,,,,,,,,,
Le Quatre,300,Bakery,,,,,,,,,,
Cafe N2O,350,North Indian,,,,,,,,,,
Royal Zaika,500,North Indian,,,,,,,,,,
The Flaming Wok,800,Seafood,,,,,,,,,,
Pizza Adda,500,Pizza,Mumbai,Khar,https://www.zomato.com/mumbai/pizza-adda-khar/info,180,none,12noon to 4pm,,,,
Celebrant Kitchen,500,Mughlai,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hu's Kitchen,700,Chinese,Mumbai,Andheri Lokhandwala-- Andheri West,https://www.zomato.com/mumbai/hus-kitchen-andheri-lokhandwala/info,181,Quick Bites,12noon to 1230AM(Mon-Tue),,,,
Gokuldham Pure Veg,400,North Indian,,,,,,,,,,
John's Chinese Corner,300,Chinese,Mumbai,Panch Pakhadi-- Thane West,https://www.zomato.com/mumbai/johns-chinese-corner-panch-pakhadi-thane-west-thane/info,181,Quick Bites,12noon to 4pm,,,,
Lucky Darbar,400,North Indian,,,,,,,,,,
Chopsticks,500,Chinese,,,,,,,,,,
Sheetal Restaurant,950,North Indian,,,,,,,,,,
Asiasquare,700,North Indian,,,,,,,,,,
Gupta Chat Centre,250,Street Food,Mumbai,Matunga East,https://www.zomato.com/mumbai/gupta-chat-centre-matunga-east/info,181,Quick Bites,1pm to 930pm(Mon-Sun),Very Good,4,267,
Star Planet,500,North Indian,,,,,,,,,,
Srinathji's,400,Bakery,,,,,,,,,,
The Avenue,1400,North Indian,,,,,,,,,,
Pizza Factory,700,Italian,,,,,,,,,,
Status,1100,Mughlai,,,,,,,,,,
Hotel Chirag,400,North Indian,,,,,,,,,,
Bay View,1000,Seafood,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Symphony,1000,North Indian,,,,,,,,,,
Jyoti Family Restaurant,600,North Indian,,,,,,,,,,
Balaji Idli House,450,South Indian,Mumbai,Ghatkopar West,https://www.zomato.com/mumbai/balaji-idli-house-1-ghatkopar-west/info,182,Quick Bites,9am to 11pm(Mon-Sun),Good,3.7,128,
Just Bite,300,Fast Food,,,,,,,,,,
Junkyard Food Eatery,350,Chinese,,,,,,,,,,
Kartik Bhojnalay,400,North Indian,Mumbai,Dombivali East,https://www.zomato.com/mumbai/kartik-bhojnalay-dombivali-east/info,182,Dhaba,11am to 11pm(Mon-Sun),Good,3.7,103,
Make Your MealBox,250,North Indian,,,,,,,,,,
Biryani Express,400,North Indian,,,,,,,,,,
Le15 Petit Cafe,1200,Fast Food,,,,,,,,,,
Brewseum,400,Cafe,,,,,,,,,,
Hare Krishna,800,Street Food,,,,,,,,,,
Fresh Banana Leaf,600,North Indian,,,,,,,,,,
FOU The Crazy Cafe,600,Cafe,,,,,,,,,,
Drunken Monkey,400,Juices,,,,,,,,,,
Rollacosta,600,Fast Food,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Maple,700,North Indian,,,,,,,,,,
The Misal Man,300,Street Food,Mumbai,Linking Road-- Bandra West,https://www.zomato.com/mumbai/the-misal-man-linking-road-bandra-west/info,183,Quick Bites,1130am to 6pm(Mon),,,,
GD's Chinese Corner,450,Chinese,Mumbai,Chembur,https://www.zomato.com/mumbai/gds-chinese-corner-chembur/info,183,Casual Dining,10am to 1130pm(Mon-Sun),Good,3.8,201,
Oliva,800,Pizza,,,,,,,,,,
Malvani Chaska,800,Malwani,,,,,,,,,,
Metro,250,Burger,,,,,,,,,,
Café Gup Shup,350,Fast Food,,,,,,,,,,
Quest Cafe,600,Cafe,,,,,,,,,,
Carmiano'z,300,Burger,,,,,,,,,,
Kha-Ghar - The Soul Of Kharghar,1200,North Indian,,,,,,,,,,
Kebab Corner,500,North Indian,,,,,,,,,,
Shukran Grills & Meals,500,North Indian,,,,,,,,,,
Ganesh Snack & Juice Corner,200,Fast Food,,,,,,,,,,
Lavarjuna Bistro,700,North Indian,,,,,,,,,,
Cake Centre-The Dessert Maker,150,Desserts,Mumbai,Mohammad Ali Road,https://www.zomato.com/mumbai/cake-centre-the-dessert-maker-mohammad-ali-road/info,183,Dessert Parlor,11am to 12midnight(Mon-Sun),Excellent,4.6,105,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Lassi On The Go,150,Beverages,Mumbai,Dombivali East,https://www.zomato.com/mumbai/lassi-on-the-go-dombivali-east-thane/info,184,Beverage Shop,12noon to 1130pm(Mon-Fri),,,,
Bhojohori Manna,700,Bengali,,,,,,,,,,
Guru Da Dhaba,300,North Indian,Mumbai,Andheri Lokhandwala-- Andheri West,https://www.zomato.com/mumbai/guru-da-dhaba-1-andheri-lokhandwala/info,184,Casual Dining,11am to 330pm,,,,
Cake 'O' Fiesta,250,Bakery,,,,,,,,,,
Best Biryani Kitchen,400,Biryani,,,,,,,,,,
Status Pure Veg,700,North Indian,,,,,,,,,,
The Conti House,500,Continental,,,,,,,,,,
Pikaboos,300,Desserts,,,,,,,,,,
Sushi Koi,1000,Japanese,,,,,,,,,,
Patel,650,North Indian,,,,,,,,,,
Chine Dine,550,Chinese,,,,,,,,,,
Priyanka Restaurant,500,South Indian,,,,,,,,,,
Vasundhara,500,Juices,,,,,,,,,,
Modern Juice Centre,350,Fast Food,,,,,,,,,,
Sadanand Coffee House,350,South Indian,,,,,,,,,,
